timestamp,src_ip,dst_ip,port,protocol,technique_id,cve_id,threat_score,os_id
2026-01-30 13:37:19.550,183.6.115.88,10.0.0.204,3389,TCP,T1553.001,CVE-2025-22353,61,2
2026-02-03 13:37:19.550,159.89.117.122,10.0.0.54,443,TCP,T1179,CVE-2025-21543,98,2
2026-02-03 13:37:19.550,152.32.131.245,10.0.0.223,3389,UDP,T1546.003,CVE-2025-22533,53,2
2026-01-12 13:37:19.550,216.218.206.121,10.0.0.156,443,TCP,T1053.001,CVE-2025-24652,96,2
2026-01-21 13:37:19.550,20.107.195.240,10.0.0.157,443,UDP,T1059.002,CVE-2025-21501,92,2
2026-02-09 13:37:19.550,101.47.142.43,10.0.0.91,80,UDP,T1053.001,CVE-2025-23374,84,2
2026-01-16 13:37:19.550,101.47.142.43,10.0.0.84,443,TCP,T1553.002,CVE-2025-24713,91,2
2026-01-13 13:37:19.550,45.138.68.203,10.0.0.141,443,UDP,T1484.002,CVE-2025-22556,94,2
2026-02-10 13:37:19.550,107.150.104.176,10.0.0.154,22,UDP,T1021.006,CVE-2025-22541,85,2
2026-01-15 13:37:19.550,223.247.33.150,10.0.0.64,443,TCP,T1176.001,CVE-2025-21362,96,2
2026-01-29 13:37:19.550,185.196.10.197,10.0.0.197,80,TCP,T1024,CVE-2025-0401,96,2
2026-01-17 13:37:19.550,195.184.76.163,10.0.0.14,80,TCP,T1021.003,CVE-2025-22139,58,2
2026-01-13 13:37:19.550,134.199.197.11,10.0.0.63,80,TCP,T1067,CVE-2025-21679,74,4
2026-02-01 13:37:19.550,45.148.10.121,10.0.0.247,3389,UDP,T1585.002,CVE-2025-23086,80,2
2026-01-27 13:37:19.550,158.158.48.108,10.0.0.92,443,UDP,T1074,CVE-2025-23873,55,2
2026-02-09 13:37:19.550,45.151.183.60,10.0.0.162,3389,TCP,T1004,CVE-2025-22598,90,2
2026-01-23 13:37:19.550,213.199.51.66,10.0.0.231,80,TCP,T1675,CVE-2025-21531,79,2
2026-02-06 13:37:19.550,142.93.212.130,10.0.0.105,80,UDP,T1674,CVE-2025-24130,57,3
2026-01-27 13:37:19.550,162.243.204.125,10.0.0.141,80,UDP,T1562.003,CVE-2025-0696,89,2
2026-02-02 13:37:19.550,2.57.121.112,10.0.0.187,3389,UDP,T1041,CVE-2025-24138,75,3
2026-01-12 13:37:19.550,170.106.163.84,10.0.0.169,443,TCP,T1503,CVE-2025-21135,66,5
2026-01-12 13:37:19.550,213.209.159.159,10.0.0.37,22,UDP,T1055.011,CVE-2025-0564,67,2
2026-01-26 13:37:19.550,115.190.12.52,10.0.0.228,22,UDP,T1514,CVE-2025-22336,91,2
2026-01-13 13:37:19.550,45.148.10.152,10.0.0.135,3389,TCP,T1558.004,CVE-2025-23208,73,2
2026-01-30 13:37:19.550,178.128.239.177,10.0.0.139,22,TCP,T1222.002,CVE-2025-20905,52,1
2026-01-19 13:37:19.550,186.177.88.81,10.0.0.222,22,UDP,T1596,CVE-2025-0518,85,2
2026-01-22 13:37:19.550,45.148.10.151,10.0.0.211,3389,UDP,T1536,CVE-2025-20061,59,2
2026-01-31 13:37:19.550,45.156.128.51,10.0.0.180,443,TCP,T1583.006,CVE-2025-21239,58,5
2026-02-09 13:37:19.550,101.47.142.43,10.0.0.191,443,UDP,T1483,CVE-2025-24141,81,2
2026-01-17 13:37:19.550,91.230.168.249,10.0.0.225,3389,UDP,T1593.002,CVE-2025-24572,66,2
2026-02-09 13:37:19.550,188.166.121.187,10.0.0.122,443,UDP,T1021.005,CVE-2025-22606,77,2
2026-02-02 13:37:19.550,103.199.16.90,10.0.0.22,443,UDP,T1162,CVE-2025-23935,97,2
2026-01-19 13:37:19.550,72.144.12.31,10.0.0.144,443,UDP,T1548.005,CVE-2025-0536,74,2
2026-01-26 13:37:19.550,222.108.100.117,10.0.0.193,22,TCP,T1608.001,CVE-2025-0436,91,2
2026-02-07 13:37:19.550,138.197.152.232,10.0.0.135,3389,TCP,T1092,CVE-2025-23541,93,2
2026-01-25 13:37:19.550,119.45.22.238,10.0.0.224,3389,TCP,T1558.001,CVE-2025-23220,54,2
2026-02-05 13:37:19.550,195.184.76.206,10.0.0.194,22,TCP,T1595.002,CVE-2025-21239,60,5
2026-01-30 13:37:19.550,103.25.47.94,10.0.0.123,443,UDP,T1596.004,CVE-2025-24711,66,2
2026-02-08 13:37:19.550,178.128.248.157,10.0.0.34,3389,TCP,T1585.002,CVE-2025-21670,100,4
2026-01-16 13:37:19.550,195.184.76.160,10.0.0.128,3389,TCP,T1569.001,CVE-2025-21219,96,5
2026-02-11 13:37:19.550,176.53.96.10,10.0.0.216,22,UDP,T1102,CVE-2025-22364,71,2
2026-02-11 13:37:19.550,182.95.152.58,10.0.0.201,3389,UDP,T1542.003,CVE-2025-0741,91,2
2026-01-20 13:37:19.550,142.93.212.130,10.0.0.225,443,UDP,T1036.005,CVE-2025-0396,98,2
2026-01-18 13:37:19.550,103.59.163.135,10.0.0.210,443,UDP,T1496.002,CVE-2025-0662,87,2
2026-02-08 13:37:19.550,116.110.219.242,10.0.0.246,3389,UDP,T1608.001,CVE-2025-21341,82,5
2026-01-23 13:37:19.550,182.95.152.58,10.0.0.207,443,UDP,T1099,CVE-2025-24672,57,2
2026-02-02 13:37:19.550,80.94.92.183,10.0.0.134,3389,UDP,T1606.001,CVE-2025-22621,67,2
2026-01-27 13:37:19.550,81.23.173.32,10.0.0.73,80,UDP,T1564.012,CVE-2025-23823,94,2
2026-01-20 13:37:19.550,176.120.22.13,10.0.0.205,80,TCP,T1144,CVE-2025-23035,96,2
2026-02-07 13:37:19.550,45.138.68.203,10.0.0.194,80,TCP,T1563.001,CVE-2025-24736,53,2
2026-01-26 13:37:19.550,130.12.181.187,10.0.0.90,443,UDP,T1548,CVE-2025-22815,100,2
2026-01-12 13:37:19.550,42.96.20.16,10.0.0.37,443,UDP,T1558.005,CVE-2025-23990,92,2
2026-01-25 13:37:19.550,165.154.51.27,10.0.0.230,80,UDP,T1098.005,CVE-2025-25066,76,2
2026-01-28 13:37:19.550,129.146.65.146,10.0.0.172,22,TCP,T1598.004,CVE-2025-0492,84,2
2026-02-09 13:37:19.550,134.209.83.244,10.0.0.6,80,UDP,T1583.005,CVE-2025-22727,77,2
2026-01-29 13:37:19.550,101.47.140.222,10.0.0.209,443,TCP,T1568.003,CVE-2025-21226,99,5
2026-01-26 13:37:19.550,155.4.245.222,10.0.0.87,80,UDP,T1562.003,CVE-2025-24368,91,2
2026-01-18 13:37:19.550,14.241.100.20,10.0.0.211,80,UDP,T1121,CVE-2025-21335,89,5
2026-01-29 13:37:19.550,134.209.94.235,10.0.0.182,443,UDP,T1053.001,CVE-2025-21547,61,2
2026-01-24 13:37:19.550,196.190.220.53,10.0.0.241,3389,UDP,T1127.003,CVE-2025-23367,73,2
2026-01-25 13:37:19.550,87.236.176.189,10.0.0.64,443,UDP,T1555.003,CVE-2025-21679,84,4
2026-02-02 13:37:19.550,139.162.117.40,10.0.0.226,443,UDP,T1090.002,CVE-2025-0434,73,2
2026-02-11 13:37:19.550,45.156.128.51,10.0.0.132,80,UDP,T1497.003,CVE-2025-21674,50,4
2026-02-01 13:37:19.550,195.178.110.15,10.0.0.65,443,TCP,T1071.003,CVE-2025-0233,86,2
2026-02-04 13:37:19.550,102.209.248.22,10.0.0.3,3389,UDP,T1553.003,CVE-2025-1010,87,2
2026-02-06 13:37:19.550,152.231.25.64,10.0.0.20,80,TCP,T1060,CVE-2025-22949,69,2
2026-01-16 13:37:19.550,164.92.156.68,10.0.0.125,3389,UDP,T1546.011,CVE-2025-24562,97,2
2026-02-10 13:37:19.550,81.23.173.32,10.0.0.118,22,TCP,T1161,CVE-2025-21562,90,2
2026-01-28 13:37:19.550,195.184.76.163,10.0.0.193,443,UDP,T1074.001,CVE-2025-23957,55,2
2026-01-19 13:37:19.550,115.141.143.58,10.0.0.161,22,UDP,T1525,CVE-2025-23715,78,2
2026-01-17 13:37:19.550,206.189.107.68,10.0.0.56,80,TCP,T1492,CVE-2025-24576,84,2
2026-01-13 13:37:19.550,14.225.2.122,10.0.0.175,22,TCP,T1589,CVE-2025-21530,69,2
2026-01-13 13:37:19.550,152.42.203.0,10.0.0.4,22,TCP,T1050,CVE-2025-23694,94,2
2026-02-01 13:37:19.550,106.13.121.235,10.0.0.245,443,TCP,T1066,CVE-2025-0485,88,2
2026-01-13 13:37:19.550,195.184.76.163,10.0.0.165,3389,TCP,T1070,CVE-2025-21411,99,5
2026-01-23 13:37:19.550,165.232.90.116,10.0.0.153,80,UDP,T1608.004,CVE-2025-21489,97,2
2026-01-17 13:37:19.550,89.42.231.200,10.0.0.164,22,UDP,T1505.005,CVE-2025-22527,81,2
2026-01-27 13:37:19.550,20.100.173.6,10.0.0.5,80,UDP,T1496.003,CVE-2025-20088,60,2
2026-01-16 13:37:19.550,51.75.29.165,10.0.0.196,22,TCP,T1566.001,CVE-2025-22298,54,2
2026-02-04 13:37:19.550,107.150.104.176,10.0.0.160,443,UDP,T1583.004,CVE-2025-23113,73,2
2026-01-27 13:37:19.550,115.141.143.58,10.0.0.121,22,TCP,T1019,CVE-2025-1012,68,2
2026-01-21 13:37:19.550,164.92.202.24,10.0.0.168,3389,TCP,T1125,CVE-2025-21411,92,5
2026-02-01 13:37:19.550,176.120.22.47,10.0.0.232,80,UDP,T1185,CVE-2025-0630,58,2
2026-02-03 13:37:19.550,199.45.154.139,10.0.0.76,443,UDP,T1590.002,CVE-2025-0357,64,2
2026-01-31 13:37:19.550,152.42.134.107,10.0.0.211,3389,UDP,T1036.007,CVE-2025-22564,62,2
2026-01-22 13:37:19.550,188.166.22.123,10.0.0.43,80,TCP,T1483,CVE-2025-0399,99,2
2026-01-26 13:37:19.550,92.118.39.62,10.0.0.157,3389,TCP,T1165,CVE-2025-0486,88,2
2026-02-09 13:37:19.550,36.64.68.99,10.0.0.48,80,TCP,T1204,CVE-2025-23596,57,2
2026-02-07 13:37:19.550,46.35.117.110,10.0.0.171,443,UDP,T1161,CVE-2025-22131,58,2
2026-01-15 13:37:19.550,138.197.152.232,10.0.0.175,3389,UDP,T1218.008,CVE-2025-24663,100,2
2026-01-29 13:37:19.550,167.99.223.217,10.0.0.151,3389,TCP,T1216.001,CVE-2025-24643,100,2
2026-02-04 13:37:19.550,51.159.149.103,10.0.0.242,443,UDP,T1051,CVE-2025-0741,95,2
2026-02-01 13:37:19.550,20.15.164.68,10.0.0.100,80,TCP,T1119,CVE-2025-20901,95,2
2026-01-16 13:37:19.550,45.135.194.48,10.0.0.188,3389,TCP,T1218.013,CVE-2025-21219,63,5
2026-01-14 13:37:19.550,164.92.202.24,10.0.0.141,3389,UDP,T1552,CVE-2025-24123,84,2
2026-02-08 13:37:19.550,36.50.55.18,10.0.0.3,22,TCP,T1593.002,CVE-2025-23775,69,2
2026-01-16 13:37:19.550,103.59.163.135,10.0.0.219,443,UDP,T1204,CVE-2025-21622,53,2
2026-01-15 13:37:19.550,45.135.194.48,10.0.0.114,22,TCP,T1547.009,CVE-2025-23900,51,2
2026-01-23 13:37:19.550,206.189.105.17,10.0.0.171,3389,TCP,T1596.002,CVE-2025-21288,53,5
2026-01-25 13:37:19.550,176.120.22.47,10.0.0.217,3389,TCP,T1543,CVE-2025-24683,76,2
2026-01-18 13:37:19.550,152.42.203.0,10.0.0.248,443,TCP,T1555,CVE-2025-21641,66,4
2026-01-14 13:37:19.550,118.193.33.104,10.0.0.48,80,TCP,T1557.003,CVE-2025-24136,63,3
2026-01-26 13:37:19.550,64.62.197.227,10.0.0.134,443,UDP,T1484.001,CVE-2025-0210,57,2
2026-02-11 13:37:19.550,103.233.25.113,10.0.0.244,3389,TCP,T1027.012,CVE-2025-0230,93,2
2026-02-10 13:37:19.550,190.32.246.14,10.0.0.74,443,UDP,T1027.013,CVE-2025-21193,51,5
2026-01-22 13:37:19.550,34.227.19.103,10.0.0.252,22,TCP,T1087,CVE-2025-23640,67,2
2026-02-04 13:37:19.550,167.71.72.149,10.0.0.36,443,TCP,T1505.002,CVE-2025-23913,86,2
2026-01-17 13:37:19.550,45.156.129.132,10.0.0.68,22,UDP,T1193,CVE-2025-24696,72,2
2026-01-29 13:37:19.551,167.71.72.149,10.0.0.93,443,UDP,T1553.003,CVE-2025-20016,92,2
2026-01-23 13:37:19.551,183.6.115.88,10.0.0.225,22,UDP,T1047,CVE-2025-23689,71,2
2026-01-21 13:37:19.551,64.62.197.47,10.0.0.213,80,UDP,T1143,CVE-2025-0298,90,2
2026-01-29 13:37:19.551,195.178.110.30,10.0.0.237,443,UDP,T1560.002,CVE-2025-20886,90,1
2026-02-04 13:37:19.551,115.231.78.11,10.0.0.143,443,TCP,T1592.001,CVE-2025-0335,92,2
2026-01-29 13:37:19.551,103.31.39.143,10.0.0.250,80,TCP,T1155,CVE-2025-24138,57,3
2026-01-13 13:37:19.551,172.191.157.64,10.0.0.71,443,TCP,T1115,CVE-2025-23783,73,2
2026-02-01 13:37:19.551,102.209.248.22,10.0.0.40,3389,TCP,T1505.005,CVE-2025-22134,62,2
2026-02-11 13:37:19.551,80.94.92.183,10.0.0.122,3389,UDP,T1179,CVE-2025-24162,74,2
2026-01-16 13:37:19.551,47.161.210.7,10.0.0.27,443,TCP,T1536,CVE-2025-23808,55,2
2026-01-29 13:37:19.551,172.202.113.251,10.0.0.245,443,UDP,T1076,CVE-2025-21600,53,2
2026-02-03 13:37:19.551,139.19.117.197,10.0.0.212,22,TCP,T1188,CVE-2025-24107,82,2
2026-01-15 13:37:19.551,194.107.115.11,10.0.0.65,80,TCP,T1053.003,CVE-2025-24698,84,2
2026-02-11 13:37:19.551,139.162.117.40,10.0.0.56,3389,TCP,T1589.002,CVE-2025-22564,98,2
2026-02-01 13:37:19.551,174.138.70.162,10.0.0.212,3389,UDP,T1205.002,CVE-2025-22738,58,2
2026-02-06 13:37:19.551,195.184.76.160,10.0.0.58,3389,TCP,T1611,CVE-2025-22820,72,2
2026-01-12 13:37:19.551,206.189.105.17,10.0.0.229,22,TCP,T1595.002,CVE-2025-24593,57,2
2026-02-01 13:37:19.551,132.248.170.105,10.0.0.68,22,TCP,T1057,CVE-2025-23196,91,2
2026-01-20 13:37:19.551,123.190.31.76,10.0.0.244,80,UDP,T1584,CVE-2025-24712,71,2
2026-01-20 13:37:19.551,188.166.46.159,10.0.0.96,80,TCP,T1547,CVE-2025-0874,81,2
2026-01-14 13:37:19.551,176.65.139.20,10.0.0.172,443,TCP,T1497.002,CVE-2025-0210,51,2
2026-01-13 13:37:19.551,101.126.95.172,10.0.0.176,22,TCP,T1564.008,CVE-2025-22804,93,2
2026-02-05 13:37:19.551,103.72.147.224,10.0.0.10,80,UDP,T1019,CVE-2025-22825,91,2
2026-01-14 13:37:19.551,179.208.226.115,10.0.0.106,3389,TCP,T1552.003,CVE-2025-22220,85,2
2026-02-09 13:37:19.551,103.143.10.79,10.0.0.182,443,UDP,T1589.002,CVE-2025-22913,50,2
2026-01-30 13:37:19.551,14.44.32.95,10.0.0.36,3389,UDP,T1586.002,CVE-2025-21516,94,2
2026-01-23 13:37:19.551,152.42.132.60,10.0.0.29,443,TCP,T1099,CVE-2025-23015,87,2
2026-01-17 13:37:19.551,103.187.146.196,10.0.0.76,22,UDP,T1110.001,CVE-2025-21336,76,5
2026-01-17 13:37:19.551,101.47.140.222,10.0.0.18,3389,TCP,T1056.003,CVE-2025-24638,78,2
2026-01-24 13:37:19.551,150.129.20.234,10.0.0.60,80,TCP,T1038,CVE-2025-23557,81,2
2026-01-26 13:37:19.551,139.59.135.98,10.0.0.43,3389,UDP,T1152,CVE-2025-24631,85,2
2026-01-31 13:37:19.551,199.45.154.139,10.0.0.187,443,TCP,T1180,CVE-2025-20891,93,1
2026-01-23 13:37:19.551,161.35.80.136,10.0.0.90,3389,UDP,T1165,CVE-2025-0784,95,2
2026-01-12 13:37:19.551,152.231.25.64,10.0.0.77,22,UDP,T1589,CVE-2025-0241,80,2
2026-01-30 13:37:19.551,183.6.115.88,10.0.0.33,80,TCP,T1082,CVE-2025-0299,52,2
2026-01-22 13:37:19.551,132.248.170.105,10.0.0.107,443,UDP,T1070.006,CVE-2025-0444,51,2
2026-02-04 13:37:19.551,159.223.219.205,10.0.0.135,80,TCP,T1051,CVE-2025-22642,98,2
2026-01-18 13:37:19.551,138.204.127.54,10.0.0.9,3389,TCP,T1568.003,CVE-2025-0533,98,2
2026-01-16 13:37:19.551,103.199.16.90,10.0.0.111,443,TCP,T1552.001,CVE-2025-21224,69,5
2026-02-08 13:37:19.551,209.38.46.113,10.0.0.179,3389,TCP,T1560.001,CVE-2025-21538,85,2
2026-02-01 13:37:19.551,8.211.162.45,10.0.0.220,22,TCP,T1562.006,CVE-2025-23827,56,2
2026-02-07 13:37:19.551,134.209.176.200,10.0.0.114,443,TCP,T1583.006,CVE-2025-23917,70,2
2026-02-10 13:37:19.551,213.209.159.159,10.0.0.157,443,TCP,T1071,CVE-2025-24682,82,2
2026-01-26 13:37:19.551,80.94.92.171,10.0.0.87,443,UDP,T1608.004,CVE-2025-24705,58,2
2026-01-14 13:37:19.551,45.138.68.203,10.0.0.18,80,TCP,T1150,CVE-2025-22504,88,2
2026-02-05 13:37:19.551,64.225.55.168,10.0.0.244,3389,TCP,T1547.010,CVE-2025-0973,91,2
2026-01-23 13:37:19.551,2.57.121.112,10.0.0.90,443,TCP,T1491.002,CVE-2025-24755,79,2
2026-01-25 13:37:19.551,34.247.185.218,10.0.0.71,3389,TCP,T1098.003,CVE-2025-23709,69,2
2026-01-30 13:37:19.551,213.199.51.66,10.0.0.98,80,UDP,T1027.016,CVE-2025-21269,90,5
2026-01-21 13:37:19.551,164.92.202.24,10.0.0.214,3389,TCP,T1145,CVE-2025-0880,73,2
2026-02-05 13:37:19.551,64.225.55.168,10.0.0.36,22,UDP,T1547.015,CVE-2025-0208,62,2
2026-01-18 13:37:19.551,154.219.114.78,10.0.0.225,443,TCP,T1657,CVE-2025-24557,84,2
2026-02-06 13:37:19.551,94.26.88.59,10.0.0.44,3389,UDP,T1027.012,CVE-2025-23900,65,2
2026-01-14 13:37:19.551,134.209.200.9,10.0.0.141,443,UDP,T1156,CVE-2025-22912,60,2
2026-02-06 13:37:19.551,118.193.63.139,10.0.0.139,3389,TCP,T1021.002,CVE-2025-21122,50,5
2026-01-21 13:37:19.551,2.57.121.25,10.0.0.201,80,UDP,T1218.013,CVE-2025-21243,100,5
2026-01-14 13:37:19.551,209.38.100.178,10.0.0.7,22,UDP,T1546.003,CVE-2025-23031,79,2
2026-01-17 13:37:19.551,152.42.134.107,10.0.0.201,3389,UDP,T1125,CVE-2025-21127,90,5
2026-02-05 13:37:19.551,165.232.90.116,10.0.0.80,80,UDP,T1176.002,CVE-2025-0224,66,2
2026-02-01 13:37:19.551,130.12.181.185,10.0.0.73,22,TCP,T1557.001,CVE-2025-21302,94,5
2026-01-23 13:37:19.551,64.62.156.132,10.0.0.207,80,UDP,T1542.001,CVE-2025-24584,100,2
2026-02-08 13:37:19.551,91.230.168.29,10.0.0.80,3389,UDP,T1059,CVE-2025-0219,57,2
2026-01-29 13:37:19.551,152.53.191.128,10.0.0.16,443,TCP,T1132.001,CVE-2025-23933,79,2
2026-01-30 13:37:19.551,142.93.212.130,10.0.0.28,443,TCP,T1580,CVE-2025-24691,71,2
2026-02-08 13:37:19.551,196.190.220.53,10.0.0.71,80,UDP,T1602.002,CVE-2025-0451,97,2
2026-02-06 13:37:19.551,115.231.78.11,10.0.0.232,80,TCP,T1600.001,CVE-2025-23754,97,2
2026-01-19 13:37:19.551,209.38.100.178,10.0.0.27,3389,TCP,T1109,CVE-2025-23799,76,2
2026-01-18 13:37:19.551,42.96.20.16,10.0.0.174,80,UDP,T1659,CVE-2025-23678,80,2
2026-01-20 13:37:19.551,164.92.156.68,10.0.0.219,80,UDP,T1195.001,CVE-2025-24579,91,2
2026-01-19 13:37:19.551,64.62.197.218,10.0.0.240,443,UDP,T1591.002,CVE-2025-20905,68,1
2026-01-30 13:37:19.551,45.141.233.15,10.0.0.126,22,TCP,T1568,CVE-2025-21537,68,2
2026-01-15 13:37:19.551,79.153.163.39,10.0.0.84,3389,TCP,T1071,CVE-2025-23812,99,2
2026-02-09 13:37:19.551,72.144.12.31,10.0.0.94,22,TCP,T1547.012,CVE-2025-23911,68,2
2026-02-02 13:37:19.551,115.231.78.11,10.0.0.189,22,TCP,T1659,CVE-2025-0934,52,2
2026-01-18 13:37:19.551,64.62.197.137,10.0.0.204,443,UDP,T1055,CVE-2025-0218,72,2
2026-02-10 13:37:19.551,8.211.162.45,10.0.0.26,80,TCP,T1054,CVE-2025-23454,66,2
2026-02-11 13:37:19.551,138.197.35.232,10.0.0.100,22,UDP,T1558.001,CVE-2025-23642,64,2
2026-01-17 13:37:19.551,194.107.115.11,10.0.0.93,22,UDP,T1546.008,CVE-2025-20156,58,2
2026-02-01 13:37:19.551,94.26.88.59,10.0.0.146,443,UDP,T1213.001,CVE-2025-22917,58,2
2026-01-22 13:37:19.551,134.209.195.236,10.0.0.4,80,UDP,T1185,CVE-2025-21417,79,5
2026-01-13 13:37:19.551,120.48.28.60,10.0.0.232,3389,UDP,T1585.003,CVE-2025-23596,83,2
2026-01-13 13:37:19.551,51.79.67.116,10.0.0.215,22,TCP,T1560.002,CVE-2025-21187,60,2
2026-01-16 13:37:19.551,165.22.205.152,10.0.0.231,3389,TCP,T1535,CVE-2025-24665,50,2
2026-01-14 13:37:19.551,119.45.22.238,10.0.0.139,22,UDP,T1583.008,CVE-2025-24545,79,2
2026-02-09 13:37:19.551,118.194.230.250,10.0.0.88,3389,UDP,T1218.008,CVE-2025-23676,56,2
2026-01-25 13:37:19.551,115.190.12.52,10.0.0.109,3389,TCP,T1055,CVE-2025-22804,53,2
2026-02-11 13:37:19.551,172.191.157.64,10.0.0.124,3389,UDP,T1562.009,CVE-2025-21260,79,5
2026-02-08 13:37:19.551,14.241.100.20,10.0.0.11,443,UDP,T1050,CVE-2025-0444,91,2
2026-01-23 13:37:19.551,198.144.189.67,10.0.0.94,3389,TCP,T1007,CVE-2025-22220,82,2
2026-02-07 13:37:19.551,194.237.70.56,10.0.0.39,22,TCP,T1098.006,CVE-2025-24638,63,2
2026-02-01 13:37:19.551,134.209.176.200,10.0.0.170,80,UDP,T1610,CVE-2025-21235,83,5
2026-01-21 13:37:19.551,201.124.186.150,10.0.0.28,3389,TCP,T1595.002,CVE-2025-22823,94,2
2026-02-07 13:37:19.551,116.233.83.90,10.0.0.112,22,UDP,T1222.002,CVE-2025-20907,85,1
2026-01-24 13:37:19.551,165.154.187.159,10.0.0.97,3389,UDP,T1555,CVE-2025-0541,95,2
2026-01-17 13:37:19.551,92.118.39.62,10.0.0.143,443,UDP,T1647,CVE-2025-0528,95,2
2026-01-27 13:37:19.551,50.84.211.204,10.0.0.140,443,TCP,T1020.001,CVE-2025-22679,81,2
2026-01-20 13:37:19.551,164.92.91.211,10.0.0.44,80,UDP,T1573.001,CVE-2025-22508,53,2
2026-01-23 13:37:19.551,216.218.206.121,10.0.0.18,80,UDP,T1070.006,CVE-2025-21662,98,4
2026-02-05 13:37:19.551,188.166.121.187,10.0.0.231,443,TCP,T1555.003,CVE-2025-24025,64,2
2026-01-23 13:37:19.551,172.191.157.64,10.0.0.82,443,TCP,T1087.003,CVE-2025-24141,86,2
2026-01-28 13:37:19.551,80.94.92.183,10.0.0.126,443,UDP,T1556.003,CVE-2025-0055,99,2
2026-02-08 13:37:19.551,45.250.184.6,10.0.0.94,443,TCP,T1569.003,CVE-2025-24626,94,2
2026-02-07 13:37:19.551,91.230.168.29,10.0.0.45,80,UDP,T1546.006,CVE-2025-0489,57,2
2026-02-05 13:37:19.551,20.107.195.240,10.0.0.40,3389,TCP,T1033,CVE-2025-21409,98,5
2026-01-29 13:37:19.551,134.209.195.236,10.0.0.52,22,UDP,T1492,CVE-2025-21545,85,2
2026-02-02 13:37:19.551,164.92.202.24,10.0.0.62,80,UDP,T1564.002,CVE-2025-22331,68,2
2026-02-02 13:37:19.551,45.135.194.48,10.0.0.224,22,UDP,T1175,CVE-2025-21293,100,5
2026-01-27 13:37:19.551,188.166.22.123,10.0.0.228,443,UDP,T1183,CVE-2025-24376,67,2
2026-01-12 13:37:19.551,45.135.194.48,10.0.0.234,3389,UDP,T1578.003,CVE-2025-23821,97,2
2026-01-27 13:37:19.551,103.160.5.81,10.0.0.153,443,TCP,T1059.007,CVE-2025-24610,99,2
2026-01-25 13:37:19.551,58.222.244.226,10.0.0.80,3389,UDP,T1141,CVE-2025-23679,51,2
2026-01-26 13:37:19.551,165.232.90.116,10.0.0.65,3389,TCP,T1562.004,CVE-2025-0244,86,2
2026-02-09 13:37:19.551,165.232.90.116,10.0.0.35,80,TCP,T1568.001,CVE-2025-23019,62,2
2026-01-21 13:37:19.551,103.171.84.20,10.0.0.243,80,UDP,T1564.011,CVE-2025-22778,52,2
2026-02-08 13:37:19.551,182.42.93.139,10.0.0.33,443,TCP,T1546.012,CVE-2025-24653,98,2
2026-01-18 13:37:19.551,64.62.197.218,10.0.0.78,3389,TCP,T1565.001,CVE-2025-21330,76,5
2026-02-06 13:37:19.551,115.141.143.58,10.0.0.32,3389,TCP,T1564.012,CVE-2025-0651,50,2
2026-02-11 13:37:19.551,162.19.243.145,10.0.0.243,443,UDP,T1557,CVE-2025-22559,97,2
2026-02-09 13:37:19.551,154.219.114.78,10.0.0.61,3389,TCP,T1148,CVE-2025-25181,57,2
2026-01-29 13:37:19.551,103.72.147.224,10.0.0.199,22,UDP,T1548.002,CVE-2025-23040,52,2
2026-01-29 13:37:19.551,171.244.61.82,10.0.0.212,443,UDP,T1484.001,CVE-2025-24562,60,2
2026-01-21 13:37:19.551,192.109.200.72,10.0.0.215,22,UDP,T1574.011,CVE-2025-22983,70,2
2026-01-27 13:37:19.551,195.184.76.160,10.0.0.192,80,UDP,T1162,CVE-2025-0294,54,2
2026-02-04 13:37:19.551,159.89.117.122,10.0.0.52,22,UDP,T1610,CVE-2025-23453,89,2
2026-01-27 13:37:19.551,176.53.96.10,10.0.0.114,443,TCP,T1067,CVE-2025-24134,68,3
2026-01-21 13:37:19.551,188.166.22.123,10.0.0.189,3389,TCP,T1036.004,CVE-2025-0740,59,2
2026-02-08 13:37:19.551,159.203.59.222,10.0.0.209,443,TCP,T1141,CVE-2025-23035,88,2
2026-01-20 13:37:19.551,134.209.200.9,10.0.0.114,80,TCP,T1608.001,CVE-2025-23894,100,2
2026-02-07 13:37:19.551,64.62.197.240,10.0.0.53,443,UDP,T1064,CVE-2025-0218,81,2
2026-02-04 13:37:19.551,183.87.217.222,10.0.0.89,3389,TCP,T1176.001,CVE-2025-21324,77,5
2026-01-22 13:37:19.551,87.236.176.189,10.0.0.225,3389,TCP,T1499.004,CVE-2025-0615,74,2
2026-02-05 13:37:19.551,45.135.194.48,10.0.0.242,3389,TCP,T1071.003,CVE-2025-0147,98,2
2026-01-17 13:37:19.551,103.72.147.224,10.0.0.254,443,UDP,T1483,CVE-2025-20167,81,2
2026-02-07 13:37:19.551,45.148.10.240,10.0.0.120,443,UDP,T1546.008,CVE-2025-22608,88,2
2026-01-22 13:37:19.551,20.205.115.105,10.0.0.124,80,TCP,T1057,CVE-2025-21341,61,5
2026-01-28 13:37:19.551,45.192.184.50,10.0.0.75,3389,TCP,T1214,CVE-2025-23508,55,2
2026-01-28 13:37:19.552,138.197.152.232,10.0.0.191,3389,UDP,T1055.002,CVE-2025-24597,83,2
2026-02-01 13:37:19.552,14.44.32.95,10.0.0.23,80,UDP,T1218.003,CVE-2025-22313,94,2
2026-01-13 13:37:19.552,100.28.153.226,10.0.0.6,22,TCP,T1007,CVE-2025-22562,59,2
